depmap_id,CRBN,DDB1,CUL4A,CUL4B,RBX1,CUL1,CUL2,CUL3,SKP1,VHL,KEAP1,RNF7,MDM2,FEM1B,RNF114,BIRC2,BIRC3,UBR1,ARIH1,UBE2D1,UBE2D2,UBE2D3,UBE2G1,UBE2G2,UBE2L3,UBE2R2,UBE2N,UBE2M,UBE2F,UBE2K,UBE2H,UBE2E1,CDC34,PSMA1,PSMB5,PSMB6,PSMB8,PSMB9,PSMB10,PSMC1,PSMC2,PSMD2,PSMD11,PSMD14,PSME1,UBB,UBC,UBA52,RPS27A,USP7,USP14,USP9X,UCHL5,OTUB1,ABCB1,ABCC1,ABCG2,ABCC3,SLC46A1,CUL5,DCAF1,DCAF11,DCAF15,DCAF16,ELOB,ELOC,FBXO22,HUWE1,KLHDC2,KLHL20,NEDD4,NEDD4L,PRKN,RNF168,RNF4,RNF8,SIAH1,STUB1,TRIM21,UBE3A,WWP1
ACH-002680,1.3950627995175775,5.970623614470605,4.37851162325373,6.59946657883123,4.96624587322494,4.273515889702116,3.8135246892978105,4.725195817226664,3.778208576398088,4.944858445807539,5.283551423174307,0.1110313123887439,5.944624223055033,7.12536180635178,3.693765712217783,5.76394266044725,8.488924661273417,6.489125428754626,3.968090752045256,6.511752653767379,5.355439197248685,6.0576668767997095,9.07817749934788,4.294988267691446,4.384740587292384,5.467279480459983,4.359661722333877,6.996049727519757,4.829849559844691,4.016139702655253,10.287712379549449,4.781884234541486,5.883376436672842,7.387586565819353,7.331454428282007,5.275007047499869,0.3673710656485294,4.980025300238734,4.96624587322494,5.000450771770857,7.845427323709387,5.603774686463973,6.484299281164517,3.2387868595871163,3.984589350362457,5.1026581313637385,4.306699707272787,3.669026765509631,4.96116025813664,8.491772944378717,10.538867915847264,3.073820233291672,9.27386551811968,6.720278465233327,5.7414669864011465,3.593353770980297,7.357727932310624,2.996388746447621,2.693765712217783,5.3458930856874085,4.977279923499917,3.872828759534885,4.718635616271338,5.301587646603187,6.57228336665041,4.196134880765161,7.218006150284427,10.787004675662782,7.612352498752662,6.576975554206532,6.221683781010973,5.212569338850806,1.3785116232537298,6.323009710612814,6.773073253438878,5.615887073916057,4.439623137557117,6.8735671516217485,5.359310316890443,9.70675500649037,5.955591791753994
ACH-000877,7.806259603884494,5.836681593327116,5.581351247168778,5.671293372481576,6.159467729266766,2.070389327891398,2.996388746447621,3.739848102699328,0.3673710656485294,6.019701914442548,5.02724253597374,0.2868811477881615,6.873198002818278,8.381629467033664,5.139142019145689,5.47021145739054,8.097505455818016,6.836681593327116,6.100346961358104,5.301221805333092,5.631686366311998,6.076174256724248,8.280677989331132,5.19021976366016,4.094236069845765,6.032541697270038,0.0976107966264223,8.397888508130764,5.78135971352466,4.883132015657282,7.832890014164741,4.758622982440239,5.7540857821979134,6.036942844798256,7.221877081077034,5.7713574089905615,0.0,3.814550423461808,6.759289015895071,5.444269502413482,7.564073255736941,6.91898246334308,6.657497100444111,5.091276694365222,4.365272599764531,6.3026846141183785,5.429281193335658,5.79259510251225,5.5049381316496095,6.019701914442548,11.332651996799356,4.2712762591759255,8.77419404936844,6.838195439259188,4.41886457739032,3.7311832415722,6.181301364926356,4.783456654360239,3.45022149589718,5.304876050044889,5.633140549522396,4.358255586705128,5.677226328235317,6.5915597458278015,6.355615382757959,4.148934104526339,7.644144699932848,10.352815894187792,6.969242604434498,7.068025838577363,5.24260250592898,6.1681205045955645,0.1110313123887439,6.023698917266407,5.897724470216444,5.994579724215747,4.2660368939953175,8.077029313819,7.324450604656073,10.747018084761422,8.286650165056454
ACH-000711,1.2868811477881614,4.94063660720115,3.541019153133559,5.45022149589718,5.725195817226664,3.2357270598380583,3.646162657157894,4.703211467391146,4.004501392234941,4.762348815644129,5.0716768737518585,0.2016338611696504,6.553360503335328,8.21232614564677,5.44857062600553,5.898450232807866,6.855242251454154,7.233715533710728,5.439623137557117,5.53884852074424,4.888499735514123,6.911212201558612,8.921305404480108,4.487357715311548,4.160274831408593,7.134836993449116,3.0461417816447205,7.119356177039675,4.336283387864432,4.614120868789254,8.59823864235151,4.274261661257048,4.18824265626441,6.021035479511363,6.619999829821357,5.036942844798256,4.310340120612151,4.517905553529951,7.974242488681094,4.346956889378885,9.049902989745693,6.664767255356415,5.01435529297707,4.292781749227846,3.032100843167024,4.786073551578548,5.670443812122809,3.834913429701039,5.567423757707283,7.638073837180719,9.66760832567372,4.048759311919856,10.263034405833794,7.049086169537284,4.228049047884462,2.4620523187964327,5.864433796365624,3.463360885816658,3.734438666137167,4.277240898332067,5.016585460434449,3.368768349090334,5.434628227636725,6.47800105583793,7.046141781644721,3.803227036434928,6.37016428054021,10.60584986719498,8.834976615731527,6.552745936748446,4.812498225333564,5.175524601089875,0.5655971758542251,5.805550425210856,5.894817763307944,5.402926780581626,4.494415610397496,7.023920648618705,6.43895814789755,9.584699485464188,7.068563335338875
ACH-001515,4.096767854714688,5.1965283609369415,5.205939832470884,6.146695948030656,4.972692654004264,4.165911938935689,3.871843648509318,4.584361252518709,4.04176864995163,5.833396134163228,5.61970645004589,0.0,4.845490050944375,8.178664851006472,4.490570130446201,6.359486030311388,7.985614274853446,8.08634856561582,5.677508242264722,6.142413437873741,4.354028938054387,6.005175391331941,8.294804519994466,3.816599706534912,4.90977310414164,6.868513923895463,3.854993016757,7.264724074238009,7.369204722778937,4.507794640198696,9.468848014881829,4.387500406480984,5.043956872790206,6.939931764727612,6.995710628907104,5.836176624809224,3.7676547982373454,3.685940148445977,6.426767932655541,3.4581194811745064,7.423746229114772,6.000901402741532,6.623076720832633,3.4828482830684653,3.4195388915137843,5.452858964713811,3.9457949567400608,5.318678373736547,4.879705766282289,8.27290966632248,10.859534786382651,3.6667565918848033,9.10488700170493,6.12350066435096,4.611762560064872,3.538538163629804,6.063287212206184,3.560714954474479,3.800123352826528,5.256633295059924,4.502075956045791,2.9891390073682333,5.616181231331876,6.309430878103395,7.062747745782185,5.173127433480656,6.424586226251101,9.77950597149654,7.80748372836463,7.040454121349624,5.144862142915734,5.087462841250339,0.0,6.544887177974316,6.23208509872283,5.257764968571387,4.637494325206311,6.675957032941749,5.094658342654544,9.831481433565228,5.520422248526446
ACH-002847,4.890446692679906,5.465974464504069,5.548128323585586,5.797531839571962,5.611467500233412,4.315421315945778,3.959770155211468,4.217230716220669,0.4646682670034443,5.589763486984977,5.439623137557117,1.4222330006830477,5.272396509037485,7.814486336437793,5.033863451866284,6.290940402403678,8.08028457782728,7.5576551547254205,4.489286022625876,5.772677470424859,4.643856189774724,6.953148812832245,8.940959544952664,5.121429908948958,4.324090516037983,6.212374787567268,5.2471680003747725,7.592830744054495,9.513313082293609,4.829342193902803,9.456518698427953,4.2645364309990255,5.20633064787105,7.073284691861976,7.052894046747444,5.984133594540979,1.903038270112912,5.791032616755671,5.28021399581062,4.203984165855989,7.659211024068188,6.130313145543456,6.305058519537434,4.180307019969433,2.7398481026993275,4.184280294419382,4.697106574476975,5.969242604434498,5.343407822297814,7.723012396392368,10.885315061049376,3.357552004618084,9.421244341881492,8.11681178647236,4.970393537914677,3.212569338850806,6.029011086659068,4.412781525338476,2.5801454844233804,4.098453246309274,4.597531174224212,2.823749360308273,4.604071323668861,5.813781191217037,6.588114949388078,3.997292407636508,7.039028695770504,10.53731548307562,7.944975542925487,6.678212786421367,4.195347598322219,5.015247773698937,0.3219280948873623,5.906169067691059,5.95489421979703,5.473462236235279,3.368768349090334,6.74416109557041,5.716167829797151,10.17579902237136,5.178316271701453
ACH-000702,8.401988775084163,5.488322191140821,4.932628157022127,5.520107901637548,5.336640446408735,2.321928094887362,3.0789513413948217,3.682573297347578,3.361768359419153,6.247547806890298,6.261154672615572,2.0806576633452254,7.488322191140821,7.837438714856374,5.991635216476986,5.562852959583925,8.804550535921974,7.034743949324734,5.481880139620285,5.918863237274595,5.38543103719352,5.963011647599427,8.08135028058369,5.058749412335524,4.320484678017694,7.497692193812647,0.3103401206121505,8.650297847599187,5.125568451778029,5.3529703382459335,9.116551902293017,6.151980551158924,4.763411574470007,6.573798643589297,6.217230716220669,5.789729251375769,1.570462931026041,3.171527106038814,6.548436624696042,4.746312766425459,7.524189078449365,7.072641779622777,7.179411523174035,5.10055722078293,4.135863165368679,4.781884234541486,5.417852514885898,3.2524762141352173,4.980939266085512,7.045814256188498,11.399811959325683,4.454833906898869,8.117383366931483,6.799087306074004,4.266786540694901,3.815575428862573,7.150559676575382,3.784503982929567,4.0798047546352585,4.314696525656286,5.510329019490572,3.7495342676692616,5.4584476274379226,5.762083003567673,7.040125301965662,3.779259720372376,7.312973687968319,11.602002863537445,8.057016965365538,7.228433920513366,4.899175630480513,5.58014548442338,0.0840642647884745,5.577126661307052,4.674121632632394,5.5049381316496095,3.303050084681673,8.607145340989451,6.902676586651137,10.727239777484808,8.431246860666512
ACH-001020,0.1505596765753814,5.686780634948565,2.1538053360790355,5.377470842849648,5.39677601078753,2.8639384504239715,3.0874628412503395,3.4329594072761065,4.232660756790275,5.5915597458278015,5.8494989317201815,0.01435529297707,5.323009710612814,6.945209708652489,5.659353759170051,6.905567518651409,8.534069386277887,8.812498225333563,4.538538163629804,6.322469004113554,5.805808348701467,6.339137384919585,9.323212423315509,4.456149034647996,5.164705840182799,6.725468512632615,3.2809563138310565,7.553667688483063,3.605257262939004,4.25171909260596,9.325710207515783,4.344828496997441,4.9415758618182375,6.5498231649670045,7.616328287551451,5.628481994383899,0.0,3.282439805006387,5.389222616355895,5.030336078370959,8.23940758923086,6.682713739795087,6.368069876532083,4.4376272483189485,2.867896463992655,4.402585758232587,3.933572638261024,6.666614587352882,6.054197294388812,8.87285953341829,10.96304055671666,3.82273014794452,8.561058776196717,6.899175630480513,4.528571318870758,2.839959587489532,6.448405435069198,3.465974464504069,3.0874628412503395,4.197708157955851,4.425593577653059,3.3854310371935203,6.094447221699913,6.5858639034626885,6.88154226889489,3.099295204337776,5.2253520607761015,10.573647187493322,7.979739567128753,6.910133013097202,4.684818737553223,5.551823595721256,0.1763227726404628,6.515699838284043,5.154210530588339,5.574404309022579,3.4208865749755315,0.0426443374084937,5.891905188211931,10.88546759805955,0.5160151470036647
ACH-000600,5.11603199344711,5.921959917326167,2.55581615506164,5.675251386050259,5.299024807384316,4.120186027531863,3.647314509547136,3.130930869826449,2.636914580355878,5.6504773698971045,5.907611762852173,2.6848187375532224,5.9453267772646265,7.8157035033480655,5.7227392362967135,6.483009577164546,8.345715708784143,7.265286857565172,4.514122260170708,4.558879853475442,5.132576842670009,6.073177559716166,8.574215065887149,5.022367813028454,3.840966704487421,6.4307870508650105,6.821837746088096,7.0888412292971,5.1906148602094975,4.479618608469416,9.098005756168478,4.60584986719498,3.925049964727359,6.7950655826596185,6.919697612915336,5.106850796450224,0.1505596765753814,5.056583528366367,6.215096120976213,4.196134880765161,7.20231976231248,5.9886846867721655,6.085976949073639,4.661635602335959,3.4449320489421824,5.2935176304174245,4.729552770453971,5.4584476274379226,4.683696454306515,7.670585440262214,10.383380297628758,2.8875252707415875,9.66419836929191,7.275565834560328,4.511594541537413,2.451540833017832,6.758356482939917,3.648465443027314,3.2957230245399685,4.219555769166913,4.507794640198696,2.948600847493356,5.8402114326574734,6.414981142903091,7.060263598738293,3.099295204337776,5.520736526937641,11.006746832440584,8.267769861219772,6.9199359173494575,4.740387932468353,5.660209873352559,1.3276873641760472,6.029011086659068,6.732540561308117,5.165911938935689,3.602884408718418,7.670160514126633,6.178117045706399,10.406098686465205,7.719799494170272
ACH-003266,6.72328550477764,6.17572418538028,2.646162657157894,5.143638309922037,5.426264754702098,3.641546029087524,3.711494906650088,4.36737106564853,2.2387868595871168,4.56498780095989,4.305970520984387,5.620293149948603,4.97865326490861,8.222794902868111,3.4867143730307024,5.801676029253588,6.978767651036788,6.320484678017694,4.725741156503952,4.2935176304174245,4.010779838753242,5.330199832850905,7.140574177709902,4.661065479806948,4.176322772640463,4.963474123974886,1.1699250014423124,7.810571634741147,5.260778431893426,3.9945797242157473,9.0946847306017,5.280956313831056,5.230741002626909,6.199279721336625,5.47800105583793,4.129283016944966,5.187055089968057,4.840966704487421,5.18824265626441,4.259272487037594,6.9955975783220135,4.620586410451877,6.673980351229853,4.234961094839504,3.887525270741588,4.928844036712568,4.654779216959517,7.151777654732053,4.523561956057013,7.081723090644876,11.608578259943815,3.422233000683048,9.75278203628655,6.208478242211705,4.872828759534886,3.1984941536390834,5.180704840195555,3.6881803585869264,3.374343989038501,4.994579724215747,4.808899839257769,3.84799690655495,3.250961573533219,5.098032082960526,5.902314812492626,4.1715271060388135,6.439789337089688,10.49845034143632,5.760220946466509,6.395405604566331,4.566206293465506,5.040015678847879,1.4905701304462011,5.289834465177509,5.282810439572558,5.458119481174506,4.682573297347578,7.35411711965283,4.944389962270092,10.76743962255122,6.424586226251101
ACH-000354,7.248591759535908,6.190812367916136,4.952333566369686,4.583759753639499,3.902073579310743,3.319039815562536,3.811471030529836,2.895302621333306,4.222650022451478,5.616475328782878,5.227278994468321,0.1243281350022017,5.946496941203293,7.580899204225743,5.353676157751641,6.185470146066942,7.818709985333608,7.82209277437953,5.492173659610827,5.908572758751745,5.289834465177509,6.076388068512841,8.321928094887362,4.191404728852764,3.873813198359087,6.411595725320304,7.896574598906253,6.921721947009604,5.2502036564992975,4.587964988882679,6.671859468247477,4.380590934265922,4.665051614289214,6.523248292605209,5.891176124754544,4.906890595608519,1.250961573533219,4.803743668505225,5.76155123244448,3.657640005207824,6.775709035739387,6.419370342528151,5.925762113671917,4.318316841334983,3.0107798387532423,3.9307373375628862,4.987320865929254,4.707635219545296,5.833649127594984,6.895787316463311,10.633721812641012,4.817111572795697,9.08727718839951,6.946028989515477,3.130930869826449,3.032100843167024,5.695437110405369,3.3362833878644325,4.422905742612183,5.829342193902803,4.780835001738229,3.264536430999025,5.155830171556525,6.174925682500679,6.900142260359816,3.472487771462744,6.7526148041356615,10.556889189726864,7.954487147005316,6.834534255392258,5.799346387522287,5.857234580499787,0.5655971758542251,6.106013237622119,5.357552004618084,5.161887682376894,4.351204277257994,5.949301468328278,5.114783447249852,10.31944632940715,4.689299160535892
ACH-000012,5.211012193485511,5.833396134163228,5.732540561308117,5.399171093819823,5.922435740233148,4.195347598322219,3.699329525673156,3.102658131363739,3.0789513413948217,6.44857062600553,5.387500406480984,1.3504972470841332,6.263785613890803,7.824895114206393,5.174725987706133,5.697106574476975,8.538227739736,8.130107178658832,5.032982416699428,5.20945336562895,4.899659026377443,6.558267634055736,8.149035756458098,4.55581615506164,4.388878338811989,6.481880139620285,4.886550147324343,7.346868269025597,5.218781167784069,4.17951105027151,8.658889818447161,3.738767836800192,4.622930350920177,6.312338439316053,6.767654798237347,5.757823336207727,2.176322772640463,3.4892860226258766,6.702380501615525,4.297925052503806,6.875042803002589,6.398487190018967,6.353676157751641,5.33699741660501,3.070389327891398,5.269407240854037,3.925999418556223,3.305970520984386,5.416164164733128,8.12360412414095,10.812979471251484,3.713695814843359,9.639105516623124,9.232157068544048,4.892391025913404,3.0125686735030555,5.971313624068879,4.207892851641333,3.2883585621936606,4.609400390006429,4.584361252518709,3.619413010597937,4.614120868789254,6.543805175964397,7.113429635079076,2.572889668420581,6.391458420049668,10.707359132080883,8.746514321138463,7.312156888313374,5.234577959784565,6.084064264788474,0.0285691521967709,5.588564737401351,6.1626934322112366,5.222650022451478,4.095080491901415,5.767389962065719,6.2671612180222604,10.094341649635844,4.278728212938939
ACH-000689,2.16349873228288,5.543495883425772,5.488000770834068,5.605257262939004,4.990047219573794,4.388878338811989,4.411426245726465,4.640967910449898,2.6848187375532224,5.604071323668861,5.768449015180547,0.2387868595871165,6.087250664613308,6.765534746362977,6.454833906898869,6.051807107013298,8.359486030311388,8.463892152320263,5.032982416699428,5.295723024539968,4.860466258517167,6.538382960032119,9.541038519077476,4.495695162624068,4.579542224936903,5.880930361076882,2.298658315564515,5.912889336229962,4.466627120041501,4.072105800480419,8.882306788875521,3.598126959919604,4.492494151679432,6.417346217270283,6.458119481174506,4.371558862611963,0.3103401206121505,3.8972404255748,6.60139939053183,4.773468927905194,7.066196850249687,6.325170512376046,6.069100631922826,4.426264754702098,3.38404980679516,4.62702310555406,3.661065479806948,9.776811340718227,5.401903471607959,6.989933724310322,10.151016538892248,2.790772037862,9.68457331268207,7.124534928529523,4.903520373723376,3.758089934201813,6.72328550477764,3.00539998774259,2.27500704749987,4.932155684432056,4.85049941375812,3.5496691707264905,5.1622906135458,5.700162250106601,6.945443836377912,3.6005076453457856,5.804001915179304,11.054943416573323,7.673909705339925,6.208088008224774,5.685099172006606,6.095713484251265,0.2868811477881615,5.906169067691059,6.9862971535539,5.035623909730721,3.279471295644468,0.5558161550616396,4.525442506018121,10.862404896021504,4.262282806420656
ACH-002668,3.920293300211007,5.483815777264256,0.0,4.191404728852764,5.568944144654707,4.12267271882414,2.967168607532628,3.639232163249277,1.839959587489532,5.197314999473818,4.969472864596329,1.7907720378619998,6.053111336459563,7.989593184938768,3.568032104771279,5.877989585387208,6.652343078740216,6.388189537156084,5.443938115013176,5.279471295644468,7.119044860000333,5.3957483281790335,6.743084055549586,5.114367024952,4.676380255466924,5.0259146987507926,0.0,7.174026838169364,3.765534746362977,3.932628157022127,7.882276215853684,4.542877099354142,5.462706750670158,5.141187525005,6.087038456766948,5.323370069061268,0.2868811477881615,3.277984747299765,4.719731056749852,4.441616269406558,7.285402218862249,5.43596189543763,5.553667688483063,4.444932048942182,4.392317422778761,5.299391206126829,4.526694845541976,3.957914598632985,5.0925457415435655,6.7481928495894605,11.648986657628456,4.567423757707283,7.684468117812297,5.469885976274464,4.737686761409861,3.257010618206024,5.229203357886745,4.2539892662307865,5.185073637876762,3.586164245930909,4.762880292916999,3.8083850506560935,4.026800059343715,5.07724299893246,6.670160514126633,3.9354597478052895,7.722944111217068,10.057314877782703,5.777945670695148,6.649184310470006,6.107687869314374,5.7527485914071335,0.0,6.016585460434449,3.6507645591169022,5.301221805333092,3.049630767724601,6.029011086659068,4.460742563789644,10.908992993250534,4.168321115739722
ACH-002533,6.151980551158924,5.416501992867417,5.523561956057013,5.814806743093093,6.237640195035385,6.49761236561836,4.92552476974757,3.307428525192248,3.300123724569014,5.982765462583646,4.916476644437717,4.669026765509631,5.749534267669262,7.632777141111978,3.4046306842176115,5.614415386508126,7.981338944144316,7.150051882039539,4.442280035252584,5.7414669864011465,5.512542955096859,5.807354922057604,8.084436374272519,4.494415610397496,4.966707314150316,6.384567923173826,6.430452551665532,7.256727635098596,4.399171093819823,3.747387399652718,9.688197846541456,4.835924074254375,5.135042286233651,6.413120146403495,7.6995377518467,6.063502942306158,1.2078928516413328,5.203201156316611,5.71918344048179,4.998195503153252,8.144352338662614,5.595443984589479,6.485909791535927,2.786596361890807,3.5096958419333872,5.286881147788161,4.36387192485753,6.90977310414164,5.12639473762014,8.146441392222163,11.332819800817097,3.9541963103868754,9.283620870878927,7.374083111721091,5.00539998774259,2.558267634055736,6.622637566537459,4.266786540694901,2.821710215034674,5.204766750654613,5.342696959981934,3.440952198029637,5.311793717753649,5.852498298789891,7.052350679244169,3.9240998856407416,7.210525240687528,10.576673292516576,7.981567281903015,7.157549050106923,4.874796965898665,4.470536865092583,0.5160151470036647,5.662490363913776,6.3026846141183785,5.703211467391146,4.387500406480984,6.519321734629434,4.224966365000275,9.928755227242396,5.146899560343589
ACH-000459,7.6054054368251185,5.044394119358453,5.955824240806441,6.206916672538598,6.517433184071687,3.0250287944915226,3.8904466926799057,3.769771739249448,2.077242998932461,6.373474214465289,5.614709844115208,1.859969548221026,6.208868370672949,8.076227712642178,5.078951341394822,5.992994966851809,8.245219921080093,7.361505197948039,4.134220939760634,6.3296618149289925,6.136068312193182,6.44045394382303,7.836744701966084,4.443606651475615,4.891419186846079,6.970853654340483,6.092122849838679,7.98076794158763,6.93969674069176,4.733896605247495,9.596730199558436,3.344828496997441,4.351204277257994,6.807612523172633,8.011506820396688,5.689299160535892,0.6040713236688608,4.87528859822269,6.124534928529523,4.087462841250339,8.929790997718598,7.252476214135217,7.398230642487236,4.839455765224628,5.285032249622911,4.277984747299765,3.950468414150123,5.910972451655129,5.163096138436012,7.343763122149601,10.29209151954836,2.9891390073682333,10.472589308925636,7.535042037799222,4.8594726668519375,2.763411574470007,7.764340846670181,3.465974464504069,3.00539998774259,3.4342946179599254,5.222650022451478,3.704871964456353,5.7692427951405385,6.034963989749303,6.684958961593853,3.676944359106912,6.41006969175638,9.693574074134771,8.673768403181057,7.492494151679431,4.442943495848728,6.65219964830406,0.722466024471091,5.785288980704021,7.012009900870915,5.519479002307236,3.2942531364445142,7.940695328532981,6.298108403211415,10.24269776790801,7.631904587257918
ACH-002050,1.280956313831056,5.548128323585586,3.354734239970604,5.472812666192388,5.0900065299038175,3.878725341480105,3.7246502717329673,4.62993940943954,3.1618876823768938,5.193377510564362,5.033863451866284,1.063502942306158,5.197314999473818,8.021979342836419,4.436961337833602,6.130724991118873,7.916297490718395,8.041878139955925,4.356848079236522,5.464341532761104,6.3339603508193045,5.954196310386875,8.933749659677744,5.130519083027338,4.739848102699328,5.720278465233327,3.884597920990065,7.916954278953217,4.999549087340949,4.008988783227255,10.02167404285837,4.446256229889564,4.997292407636508,6.54318652456517,6.395234212223879,4.632849830117706,0.4222330006830478,3.791814071161826,5.4886435398537845,4.3348542693316325,7.623369416114808,5.737957106213592,6.272209861124567,3.049630767724601,3.672425341971496,4.515384460636948,3.7092906357233577,5.140369670651527,5.655065551195028,8.049086169537285,11.068643942584144,2.969012307516316,9.497273046505637,6.73674015545321,5.497293008662791,3.4356285940520905,6.149543908709094,3.626439136697315,2.570462931026041,5.199672344836364,4.93451650158608,3.759155833800272,5.069530325162305,5.835671479481623,7.349082146391089,3.699329525673156,6.609252625880639,10.436190995481416,7.557808298936688,6.547819956577703,5.788946666577145,4.540399305630624,0.3103401206121505,5.969012307516316,6.674545393845865,5.134631671447647,3.586164245930909,5.7349805234358895,5.020591094773247,10.508587112089476,4.561937059622433
ACH-003120,1.5558161550616396,5.526694845541976,3.95884267524324,4.854993016757,5.661065479806948,2.472487771462744,3.196921733820329,3.300123724569014,4.007195501404204,5.354381632113322,5.416501992867417,0.0,5.759688488427289,8.058099988493412,3.2839217723076173,6.542103245856593,7.880807948362805,8.175225172874564,6.354381632113322,4.441616269406558,4.925999418556224,5.519479002307236,8.569286011018466,4.779259720372376,4.416164164733128,6.946379967510369,2.1210154009613658,7.317231700222606,5.781621997870603,3.992768430768924,9.826866226536971,4.743084055549586,5.262658655072225,5.922911406258192,7.750405521059342,4.873813198359088,0.137503523749935,2.780310099043376,5.669877160489095,4.904002316283692,6.985614274853446,5.813524689297811,6.298291730620124,4.524189078449365,1.6507645591169022,4.747387399652718,4.360364276543471,5.527320607877047,5.32660925100527,8.021091017980405,11.759513732804656,3.3362833878644325,9.407692648665677,6.102868054251107,4.669593751188333,3.653060017104565,5.871104373555458,4.763411574470007,4.0925457415435655,4.2024177215751815,4.047014819517589,5.182295025025483,4.375734538583156,6.308521062193259,6.517905553529951,4.49761236561836,6.581200581924957,10.228457971643923,7.525129251203973,6.603032826499619,4.59215800212536,5.153400027735061,0.2986583155645151,6.030336078370959,5.116863757690899,5.333423733725192,4.582556003014061,3.771885578515366,3.62760683812965,11.11965445951064,0.3219280948873623
ACH-001413,2.889473542531109,5.640389560054945,4.543495883425772,5.45022149589718,5.418527302101609,4.363171077119244,4.794415866350106,4.175524601089875,1.765534746362977,5.474436043252266,5.405311682597445,0.0285691521967709,6.030556792062338,9.33735429849697,5.160274831408593,6.441616269406558,8.078684546194637,7.925880770993272,6.15562781584529,4.54101915313356,4.524815928357506,5.965322548367254,8.203886312901028,5.92837032301897,4.636334602442182,6.7564896067599705,0.6135316529179271,7.368681058511522,4.823239844131022,3.881664619320345,11.36134069764864,4.324090516037983,5.309976492370556,6.353146825498083,6.410917687455214,4.687620632084895,2.8972404255747994,4.4886435398537845,6.298108403211415,5.418527302101609,8.545929769085467,5.415826257472914,7.45392906064805,4.377123749129487,3.95884267524324,4.706530552538117,4.350497247084133,7.88959522220401,5.341985747228616,8.460373980851921,12.350441995756515,4.280956313831056,9.965250388720117,7.125568451778029,5.7167165917059695,3.521050736900963,6.553667688483063,3.990954860396993,3.6758159311722696,4.776103988073165,4.898692072560488,2.9049657186840263,4.9140860970127225,5.95303237725324,6.757556688939453,4.084914659767938,6.799216852613927,11.182642644437047,8.460742563789644,6.553821256532693,4.860962797858116,4.78135971352466,0.3334237337251918,6.438459204423481,4.70984201927331,5.532316959332765,3.8308637567517576,5.667040559022988,4.356143810225276,10.277752335693805,5.257764968571387
ACH-000686,3.991861930556323,6.152183419055046,4.700994494168267,5.334496768390418,5.451540833017832,4.058316495590823,3.710393192170516,3.606442228131608,3.5570424152637194,6.146288637175074,5.037821465434967,5.594249947657352,6.805034439854537,8.362601387531125,4.711494906650088,6.501279898507032,8.14144300943799,8.398615446679129,6.22380865860602,6.431455816685719,6.413120146403495,5.912649864897204,8.293839460444293,3.576522137920503,5.186659017202113,7.79577993281037,6.092122849838679,7.367720513401452,4.1626934322112366,3.5360529002402097,9.28757387417716,4.227278994468321,5.12391445900198,6.574101508089389,7.237162149025216,5.898933871780176,4.279471295644468,4.494415610397496,5.545968369105292,5.069530325162305,7.394634178628216,7.549592167441751,6.334317984693444,3.565597175854225,3.228049047884462,4.446256229889564,4.4376272483189485,4.984589350362456,5.492494151679432,7.616842866308338,9.883666632854927,4.126807703142035,9.493635326409253,7.188934952098514,5.034743949324734,3.264536430999025,6.736198958770172,2.9011082430145123,3.23112515787905,3.883620816285672,5.166715444966423,3.07210580048042,3.9523335663696857,5.403267722339301,6.22670118455169,3.965322548367255,7.2695942516833725,10.463115619892362,8.611319947684995,6.919340082442012,4.746312766425459,5.643856189774724,1.722466024471091,6.254745197629213,6.152994605492435,5.130107178658833,3.843983844048328,6.3026846141183785,5.216454865144756,9.362206855225358,5.00539998774259
ACH-000342,3.507160349117523,6.317231700222606,4.248686626873828,5.051807107013298,5.791293148592206,2.845991770664573,3.730096465595469,3.5668151540108965,4.938285791884053,6.368768349090335,5.581953750848818,5.364222221093532,6.198297694860147,6.931210274803932,7.02735313393009,5.659924558402379,7.602216339690093,7.390598905552461,5.568944144654707,4.5576551547254205,3.606442228131608,5.600507645345786,8.616217996792075,5.011227255423254,4.282439805006387,6.609991295212678,4.918863237274595,6.703211467391146,4.767654798237347,4.720278465233327,8.222794902868111,4.151371776253954,4.515384460636948,6.049412953118481,6.691254978650136,5.151371776253954,0.3673710656485294,3.951401291674311,7.361417466789213,4.526694845541976,7.85037439143984,6.709014864903272,6.130930869826448,5.221103725367875,3.970853654340484,4.627606838129649,4.725195817226664,3.37851162325373,6.315240152507242,6.555509427083257,10.714245517666123,4.066950243924627,9.945399940323478,5.930500810791164,4.135863165368679,2.424922088210688,6.335926240928362,4.793375711264754,2.837943241891028,5.092968509324141,5.216842842837263,3.792855352362489,4.992768430768924,6.457462964648552,7.758622982440239,3.097610796626422,6.491532461804321,9.808063214475473,7.453682185872176,7.180406485310635,4.860962797858116,5.084914659767938,0.765534746362977,5.393004256898322,6.111865963867557,4.989139007368233,4.149747119504682,4.837438714856374,5.371558862611963,10.262212323896437,3.4918530963296748
